census_id,name,address,city,county,cad_account,units,year_built,sponsor,private_partner_owner,species,statute,tier,traveling,in_target_set,appraised_value,exemption_status,first_exempt_year,kill_regime,kill_date,captured_9_1_2025,recent_capital_event,litigation,confidence,gaps_n,kill_basis
TX-36-370218,Tides at South Lamar (formerly Artisan at South Lamar),3506 & 3622 MENCHACA RD,Austin,Travis,305344+306014,217,1977,Cameron County Housing Finance Corporation,Tides Equities,HFC,Ch.394,1,yes,True,17772480,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-03-28,,cross-validated,3,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1345319,The Bower (404 E Olympic Dr) + Brio (705 E Olympic Dr) — two Wilson Capital communities on a combined CAD parcel/account,404 & 705 E OLYMPIC DR,Austin,Travis,953959+974441,630,2024,Edcouch Community Housing Finance Corporation,Wilson Capital,HFC,Ch.394,1,yes,True,66522813,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-02-25,,cross-validated,3,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1228395,The Jovie at Pflugerville (aka Jolie Pflugerville),1305 E WELLS BRANCH PKWY,Pflugerville,Travis,944112,182,2021,Edcouch Community Housing Finance Corporation,Wilson Capital,HFC,Ch.394,1,yes,True,16802944,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-03-12,,cross-validated,3,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-NEW-TRAVIS-3,Spectra Park Apartments (formerly Citizen House Decker; also seen as 'Residences at Decker'),5301 DECKER LN,Austin,Travis,881289,324,2021,Edcouch Community Housing Finance Corporation,Prism Multifamily Group,HFC,Ch.394,1,yes,True,528372,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-05-19,,single-source,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-927014,Ellwood at Lake Travis,7655 N FM 620,Austin,Travis,497787,553,2001,La Villa Housing Finance Corporation,,HFC,Ch.394,1,yes,True,92960000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-05-16,,cross-validated,3,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-NEW-TRAVIS-4,The Shoal,827 W 12TH ST,Austin,Travis,196630,143,2022,La Villa Housing Finance Corporation,,HFC,Ch.394,1,yes,True,4808600,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-04-14,,single-source,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1508,Array,2101 BURTON DR,Austin,Travis,287604,369,1971,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,49080000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-04-23,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1194,The Mont,2405 MONTOPOLIS DR,Austin,Travis,920583,288,2020,Pecos Housing Finance Corporation,Arbor Management Acquisition Co,HFC,Ch.394,1,yes,True,44650000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-03-17,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-377618,Hillside on Cannon (formerly Cannon Oaks),2302 E WILLIAM CANNON DR,Austin,Travis,336592,230,2001,Pecos Housing Finance Corporation,TruAmerica Multifamily,HFC,Ch.394,1,yes,True,37000000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-04-30,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1604,Casa Hills at 290 (aka Val Dor II),1500 REAGAN HILL DR,Austin,Travis,228220,178,1970,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,17990000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-04-30,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1179,Sage Hill Apartment Homes (formerly Seventytwo27),7227 E US HWY 290,Austin,Travis,852233,160,1984,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,17398449,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2024-12-19,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1875,The Axel (formerly Northgate Hills),9024 NORTHGATE BLVD,Austin,Travis,248790,415,1982,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,17294194,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-03-25,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1403,,12704 HARRIS BRANCH PKWY,Austin,Travis,247934,,,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,6925604,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-01-31,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-NEW-TRAVIS-5,The Morgan,1801 WELLS BRANCH PKWY,Austin,Travis,272667,504,1984,Pecos Housing Finance Corporation,Joint venture of CAF Companies,HFC,Ch.394,1,yes,True,5227200,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-04-28,,single-source,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-375983,Presidium 183,9111 RESEARCH BLVD,Austin,Travis,252833,374,2024,Pleasanton Housing Finance Corporation,Presidium,HFC,Ch.394,1,yes,True,96626183,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2024-12-31,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-568,The Langdon at Walnut Park,12101 N LAMAR BLVD,Austin,Travis,864982,277,2017,Pleasanton Housing Finance Corporation,Langdon Street Capital,HFC,Ch.394,1,yes,True,71490000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2024-08-29,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1526,Presidium Waterford,9127 RESEARCH BLVD,Austin,Travis,252834,283,2022,Pleasanton Housing Finance Corporation,Presidium,HFC,Ch.394,1,yes,True,70610000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-04-03,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1838,"Del Via Apartments (marketed by Presidium as ""Del Via"")",11600 SPIRIT DR,Austin,Travis,974493+1001590+1001591+1001592+1001593,307,2024,Pleasanton Housing Finance Corporation,Presidium,HFC,Ch.394,1,yes,True,67080619,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-01-31,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1155680,Camille Farms (formerly The Sage at 1825 / Sage Cottages / The Place at 1825),15835 FOOTHILL FARMS LOOP,Austin,Travis,481431+277030+277031,455,1986,Pleasanton Housing Finance Corporation,MC Companies,HFC,Ch.394,1,yes,True,59499999,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-01-24,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1357295,The Grand at Manor,10700 GENOME DR,Manor,Travis,938136,271,2022,Pleasanton Housing Finance Corporation,Presidium,HFC,Ch.394,1,yes,True,43340000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2024-12-31,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1417384,Waterford Studios,9013 UNITED DR,Austin,Travis,1004086,125,1995,Pleasanton Housing Finance Corporation,Presidium,HFC,Ch.394,1,yes,True,8556152,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-03-17,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1549620,The Enclave,1005 W STASSNEY LN,Austin,Travis,319611,90,1982,Pleasanton Housing Finance Corporation,Polaris Real Estate Partners,HFC,Ch.394,1,yes,True,7880000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-04-11,,cross-validated,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-NEW-TRAVIS-6,The Orion,3101 SHORELINE DR,Austin,Travis,379417,384,1986,Pleasanton Housing Finance Corporation,Polaris Real Estate Partners,HFC,Ch.394,1,yes,True,2222475,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2025-04-09,,single-source,4,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
