census_id,name,address,city,county,cad_account,units,sponsor,species,tier,traveling,current_status,appraised_value,tax_at_stake,tax_basis,kill_regime,kill_date,exemption_status,litigation,confidence,gaps_n
TX-36-240,,,San Marcos,Hays,,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i),2027-01-01,,"Hays County v. Pecos Housing Finance Corporation & Pleasanton Housing Finance Corporation, Case No. 25-1185-DCB (filed 4/30/2025, Hays Co. Dist. Ct.) -- Hays County / City of San Marcos sought and obtained a TRO to stop Hays CAD from granting ad valorem exemptions on Pleasanton HFC's and Pecos HFC's San Marcos & Kyle multifamily properties. County Judge Ruben Becerra: proposed exemptions would pull >$227-230M off local rolls, ~$500K/yr county loss alone. (Sources: The Real Deal 4/30/2025; KXAN; Pleasanton Express; sponsors/pleasanton-hfc.md, sponsors/pecos-ha.md)",seed,1
TX-36-1128394,The Chloe,"3400 Kyle Xing, Kyle, TX 78640",Kyle,Hays,R172991,342,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,51000000.0,1173000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,"Hays County v. Pecos Housing Finance Corporation & Pleasanton Housing Finance Corporation, Case No. 25-1185-DCB (filed 4/30/2025, Hays Co. Dist. Ct.) -- Hays County / City of San Marcos sought and obtained a TRO to stop Hays CAD from granting ad valorem exemptions on Pleasanton HFC's and Pecos HFC's San Marcos & Kyle multifamily properties. County Judge Ruben Becerra: proposed exemptions would pull >$227-230M off local rolls, ~$500K/yr county loss alone. (Sources: The Real Deal 4/30/2025; KXAN; Pleasanton Express; sponsors/pleasanton-hfc.md, sponsors/pecos-ha.md); This account (Kyle) falls within the Hays suit's named subject matter and shows zero exemption on the roll in both years since acquisition, consistent with the TRO.",single-source,1
TX-NEW-HAYS-1,Local Dripping Springs (Lot 1 of 3 CAD accounts),"1282 S Rob Shelton Blvd, Dripping Springs, TX 78620",Dripping Springs,Hays,R190278,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,11000000.0,253000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Not a named party to Hays County v. Pecos HFC & Pleasanton HFC (25-1185-DCB) -- Edcouch Community HFC is not a defendant in that suit.,single-source,3
TX-NEW-HAYS-2,Local Dripping Springs (Lot 2 of 3 CAD accounts),"1282 S Rob Shelton Blvd, Dripping Springs, TX 78620",Dripping Springs,Hays,R190279,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,18000000.0,414000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Not a named party to Hays County v. Pecos HFC & Pleasanton HFC (25-1185-DCB) -- Edcouch Community HFC is not a defendant in that suit.,single-source,2
TX-NEW-HAYS-3,"Local Dripping Springs (Lot 3 of 3 CAD accounts -- small parcel, likely retail/amenity pad)","1282 S Rob Shelton Blvd, Dripping Springs, TX 78620",Dripping Springs,Hays,R190280,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,458050.0,10535,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Not a named party to Hays County v. Pecos HFC & Pleasanton HFC (25-1185-DCB) -- Edcouch Community HFC is not a defendant in that suit.,single-source,1
TX-NEW-HAYS-4,Cheatham Street Flats,"407 S Guadalupe St, San Marcos, TX 78666",San Marcos,Hays,R151288,,Texas Essential Housing Public Facility Corporation,PFC,2,yes,unknown,18107596.0,,,"HB2071 / Ch.303 grandfather -- NO 2027 cliff (HB21 is HFC-only, does not reach Ch.303 PFCs)",,,"Not a party to Hays County v. Pecos HFC & Pleasanton HFC (25-1185-DCB) -- different sponsor entirely (PFC, not HFC), and this account IS currently exempt, unlike the Hays-suit properties.; Sponsor-level litigation (not Hays-specific, per data/sponsors.json): Texas Essential Housing PFC v. Williamson CAD, 24-0022-C395 & 24-1698-C395; AG opinion request KP-0437; SB 2434 (dissolution bill) died in the 88th Regular Session.",single-source,3
TX-NEW-HAYS-5,Cheatham Street Flats -- retail/ancillary parcel,"407 S Guadalupe St, San Marcos, TX 78666",San Marcos,Hays,R194294,,Texas Essential Housing Public Facility Corporation,PFC,2,yes,unknown,1388417.0,,,HB2071 / Ch.303 grandfather -- NO 2027 cliff,,,"Not a party to Hays County v. Pecos HFC & Pleasanton HFC (25-1185-DCB) -- different sponsor entirely.; Sponsor-level litigation (not Hays-specific): Texas Essential Housing PFC v. Williamson CAD, 24-0022-C395 & 24-1698-C395; AG opinion request KP-0437.",single-source,2
TX-62-4408,Avaya Kingwood,25710 Loop 494,Kingwood,Montgomery,0004050100903,,Houston Housing Authority,HA,3,yes,unknown,34400000.0,,,HA-specific (Ch.392 Sec.392.005) -- NO statutory 2027 cliff (HB21/HB2071 do not reach Ch.392),,,,cross-validated,3
TX-62-940094,,,Spring,Montgomery,,,Houston Housing Authority,HA,3,yes,unknown,,,,HA-specific (Ch.392) -- no statutory 2027 cliff,,,,seed,3
TX-63-3939,Grove at Sterling Ridge,6900 Lake Woodlands Dr,The Woodlands,Montgomery,0004990000129,,Maverick County Housing Finance Corporation,HFC,1,yes,unknown,44000000.0,1012000,estimated (2.3% representative rate),HB21 §13(i) 2027-01-01 + §13(e) capital-event,2027-01-01,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO) -- sponsor-wide, not property-specific; Bexar AD suit (sponsor-wide)",single-source,4
TX-63-2255,Montfair at The Woodlands,10851 Montfair Dr,The Woodlands,Montgomery,0097169900700,310,Maverick County Housing Finance Corporation,HFC,1,yes,unknown,44750000.0,1029250,estimated (2.3% representative rate),HB21 §13(i) 2027-01-01 + §13(e) capital-event,2027-01-01,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO) -- sponsor-wide, not property-specific; Bexar AD suit (sponsor-wide)",single-source,3
TX-63-4733,Woodland Landings,5402 FM 1488,Magnolia,Montgomery,0005460004200,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,66000000.0,1518000,estimated (2.3% representative rate),HB21 §13(i) 2027-01-01 + §13(e),2027-01-01,,"15-25-00110/-00111-CV (sponsor-wide, appeals abandoned); Hays Co. 25-1185-DCB TRO (sponsor-wide)",cross-validated,3
TX-NEW-MONTGOMERY-1,Porterwood Apartments,24270 FM 1314 Rd,Porter,Montgomery,0004250002900,136,Pecos Housing Finance Corporation,HFC,1,yes,unknown,13650000.0,313950,estimated (2.3% representative rate),HB21 §13(i) 2027-01-01 + §13(e),2027-01-01,,"Haltom City v. Pecos HFC (injunction 6/3/2025) -- sponsor-wide, not property-specific; Tarrant ARB $974M/28 sites -- sponsor-wide; TWHC HB21 constitutional challenge -- sponsor-wide",cross-validated,4
TX-62-878,Little Bend Manor,6607 Prino St,Hitchcock,Galveston,174165,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,4781750,109980,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,2
TX-62-3053,Amalfi (informal),1450 E League City Pkwy,League City,Galveston,511074,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,38000000,874000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,3
TX-62-4070,Sorrento (informal),1455 Louisiana Ave,League City,Galveston,505005,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,25900000,595700,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,3
TX-62-3044,,504 E Highway 332,Lake Jackson,Brazoria,509957,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,21996610,505922,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,2
TX-215-1546292,,934 W 14th St,Port Arthur,Jefferson,93444,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,7035256,161811,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,2
TX-NEW-GALVESTON-1,Riverbend at Clear Creek Point Lot 10,298 N Wesley Dr,League City,Galveston,741626,,Cameron County Housing Finance Corporation,HFC,1,yes,billed_now,1860390,42789,estimated (2.3% representative rate),N/A - no exemption currently,,taxable,,single-source,2
TX-NEW-GALVESTON-2,Riverbend at Clear Creek Point Lot 9,300 N Wesley Dr,League City,Galveston,741625,,Cameron County Housing Finance Corporation,HFC,1,yes,billed_now,3371030,77534,estimated (2.3% representative rate),N/A - no exemption currently,,taxable,,single-source,1
TX-NEW-GALVESTON-3,Chicory Court (informal),7200 Heards Ln,Galveston,Galveston,114843,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,472930,10877,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,1
TX-NEW-JEFFERSON-1,Northridge Manor,4050 Maida Rd,Beaumont,Jefferson,5895,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,6051221,139178,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,2
TX-113-145,Island Villa,1641 Nile Dr,Corpus Christi,Nueces,"375206, 375207",,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,45621255,1049289,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,4
TX-113-122,Encore Crossing,2133 Nodding Pines,Corpus Christi,Nueces,381128,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,32585507,749467,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,3
TX-113-1569,The Retreat,5721 Timbergate Dr,Corpus Christi,Nueces,531384,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,59491032,1368294,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,3
TX-NEW-NUECES-1,Encore Crossing II,2202 Nodding Pines Dr,Corpus Christi,Nueces,523877,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,26084832,599951,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,exempt,,single-source,2
TX-61-1383,Cypress Edge (fmr Langtry Village),1565 N Business 35,New Braunfels,Comal,35758 (land),,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,1313990,30222,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,taxable,,single-source,2
TX-NEW-COMAL-1,The Current,614 N Central Ave,New Braunfels,Comal,429764,,La Villa Housing Finance Corporation,HFC,1,yes,billed_now,23701350,545131,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,taxable,,single-source,1
TX-38-1518161,Live Oak Apartments,4023 N Main St,Cleburne,Johnson,126211701010,,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,40929120,941370,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,taxable,,single-source,2
TX-38-1502285,,1555 W Hwy 380,Decatur,Wise,201132507,,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,33072098,760658,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,taxable,,single-source,3
TX-84-943,,,Waco,McLennan,,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i),2027-01-01,unknown,,single-source,1
TX-38-674329,,,Burleson,Johnson,,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i),2027-01-01,unknown,,single-source,1
TX-37-3117,,,Rockwall,Rockwall,,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i),2027-01-01,unknown,,single-source,1
TX-38-740,1505 Exchange,1505 HOMEDALE DR,Fort Worth,Tarrant,4402324,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,21000000,483000,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-03-19.",cross-validated,4
TX-38-818,Azora Ranch,3665 MARINE CREEK PKWY,Fort Worth,Tarrant,42793929,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,4180000,96140,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-05-16.",cross-validated,4
TX-38-850,500 FLATS (woodridge),500 E LOOP 820,Fort Worth,Tarrant,4325893,,La Villa Housing Finance Corporation,HFC,1,yes,unknown,18400000,423200,estimated (2.3% representative rate),HB21 §13(i)/§13(e),already (pre-2027),,"Fort Worth-area temporary-order effort (13 props/$3.2M per phase1 profile); Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-04.",cross-validated,3
TX-38-854,Emmit Luxury Apts,5613 COVENTRY PARK DR; 5744 COVENTRY PARK DR,Haltom City,Tarrant,4986261; 4986288,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,41860000,962780,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); Property sits in Haltom City, which won a temporary injunction against Pecos HFC's traveling exemption (6/3/2025, docs/phase1_verdict.md). TAD exemption status for this account: DENIED/absent (no exemption on TAD record)",cross-validated,4
TX-38-856,0 Blue Mound Rd,0 BLUE MOUND RD,Fort Worth,Tarrant,42721201,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,451037,10374,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,cross-validated,3
TX-38-862,Athena,5524 CROSSCREEK LN,Benbrook,Tarrant,640654,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,27600000,634800,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-05-19.",cross-validated,4
TX-38-864,Lawson,5608 ROYAL LN,Benbrook,Tarrant,4770773,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,18200000,418600,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-25.",cross-validated,4
TX-38-865,Leander Apt Homes,5707 BELLAIRE DR S,Benbrook,Tarrant,640816,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,17300000,397900,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-25.",cross-validated,4
TX-38-867,Sagamore Apartment Homes,5643 BELLAIRE DR S; 5644 RIVER WALK DR,Benbrook,Tarrant,640794; 640808,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,35200000,809600,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-05-19.",cross-validated,4
TX-38-923,5300 Village Ln Apts,5200 VILLAGE LN; 5221 VILLAGE LN; 5300 VILLAGE LN; 5301 VILLAGE LN,Fort Worth,Tarrant,4705912; 4705920; 4705939; 4705947,,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,20100000,462300,estimated (2.3% representative rate),HB21 §13(i)/§13(e),2027-01-01,,Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); Tarrant County ARB petitions (28-site/$974M action); TWHC HB21 constitutional challenge,cross-validated,4
